date,weather_location,temperature,weather_condition
2025-01-31,Toulouse,31.6,Snow
2025-01-19,Paris,28.0,Clear
2025-01-21,Marseille,10.9,Clear
2025-01-11,Bordeaux,16.5,Rain
2025-01-12,Toulouse,-3.3,Fog
2025-01-22,Toulouse,26.5,Storm
2025-01-10,Paris,2.1,Fog
2025-01-15,Paris,14.1,Clear
2025-01-22,Marseille,7.4,Rain
2025-01-21,Paris,13.6,Fog
2025-01-22,Bordeaux,14.1,Clear
2025-01-18,Paris,8.5,Snow
2025-01-26,Bordeaux,22.9,Storm
2025-01-29,Paris,-4.6,Storm
2025-01-20,Paris,8.4,Fog
2025-01-03,Paris,18.6,Clear
2025-01-15,Bordeaux,-3.3,Snow
2025-01-17,Marseille,15.2,Fog
2025-01-07,Marseille,26.9,Storm
2025-01-07,Toulouse,6.3,Fog
2025-01-07,Paris,32.3,Clear
2025-01-16,Toulouse,7.5,Storm
2025-01-17,Toulouse,19.5,Clear
2025-01-15,Bordeaux,10.6,Storm
2025-01-17,Marseille,-3.5,Clear
2025-01-11,Paris,8.9,Clear
2025-01-03,Toulouse,29.7,Storm
2025-01-14,Bordeaux,24.7,Clear
2025-01-13,Lyon,18.8,Clear
2025-01-24,Paris,-4.9,Rain
2025-01-05,Paris,26.0,Fog
2025-01-18,Bordeaux,18.9,Fog
2025-01-16,Marseille,15.0,Snow
2025-01-27,Toulouse,-4.9,Snow
2025-01-07,Lyon,7.6,Clear
2025-01-07,Bordeaux,34.7,Rain
2025-01-15,Toulouse,4.7,Snow
2025-01-15,Marseille,21.9,Rain
2025-01-23,Marseille,22.7,Snow
2025-01-24,Marseille,20.7,Snow
2025-01-23,Lyon,8.9,Rain
2025-01-18,Bordeaux,31.8,Snow
2025-01-27,Marseille,18.8,Fog
2025-01-26,Toulouse,18.5,Snow
2025-02-02,Toulouse,22.7,Snow
2025-01-10,Toulouse,19.1,Rain
2025-01-03,Paris,21.0,Rain
2025-01-22,Toulouse,16.4,Snow
2025-01-09,Bordeaux,24.0,Clear
2025-01-08,Lyon,1.3,Fog
2025-01-10,Lyon,22.6,Snow
2025-01-04,Marseille,-2.7,Fog
2025-01-08,Bordeaux,26.5,Storm
2025-01-22,Toulouse,21.5,Fog
2025-02-01,Paris,18.9,Clear
2025-01-22,Marseille,22.7,Storm
2025-02-01,Lyon,14.7,Rain
2025-01-27,Paris,-4.2,Snow
2025-01-14,Bordeaux,-4.0,Rain
2025-01-09,Lyon,27.8,Clear
2025-01-15,Bordeaux,-3.1,Fog
2025-01-09,Bordeaux,23.1,Storm
2025-01-04,Bordeaux,8.8,Rain
2025-01-17,Toulouse,34.4,Storm
2025-01-04,Marseille,8.4,Snow
2025-01-06,Toulouse,12.0,Storm
2025-01-07,Marseille,1.0,Fog
2025-01-27,Marseille,30.4,Rain
2025-01-07,Lyon,28.0,Snow
2025-01-03,Paris,5.4,Snow
2025-01-29,Marseille,12.6,Rain
2025-01-17,Paris,10.2,Fog
2025-02-01,Lyon,1.7,Rain
2025-01-24,Toulouse,3.3,Snow
2025-01-20,Bordeaux,-2.3,Rain
2025-01-11,Bordeaux,8.5,Clear
2025-01-18,Paris,-3.6,Rain
2025-01-10,Paris,11.5,Snow
2025-01-20,Toulouse,28.7,Fog
2025-01-14,Marseille,12.1,Rain
2025-01-23,Bordeaux,9.7,Snow
2025-01-13,Toulouse,-0.4,Clear
2025-01-23,Toulouse,-3.2,Rain
2025-01-16,Bordeaux,1.3,Rain
2025-01-23,Toulouse,31.3,Clear
2025-01-13,Lyon,28.7,Fog
2025-02-01,Toulouse,-2.6,Rain
2025-01-03,Marseille,31.6,Fog
2025-01-07,Lyon,19.7,Rain
2025-01-03,Paris,16.4,Clear
2025-01-04,Paris,8.6,Clear
2025-01-12,Lyon,14.5,Clear
2025-01-27,Lyon,33.3,Clear
2025-01-09,Lyon,18.9,Storm
2025-01-11,Bordeaux,1.7,Clear
2025-01-03,Toulouse,22.9,Fog
2025-01-06,Marseille,0.9,Snow
2025-01-09,Paris,9.8,Storm
2025-01-05,Bordeaux,29.6,Rain
2025-01-11,Bordeaux,14.1,Rain
2025-01-04,Toulouse,1.1,Fog
2025-01-17,Toulouse,9.1,Fog
2025-01-18,Paris,25.2,Rain
2025-02-01,Bordeaux,28.4,Fog
2025-02-02,Paris,8.8,Clear
2025-01-27,Lyon,34.3,Snow
2025-01-25,Lyon,4.5,Storm
2025-01-03,Lyon,13.9,Snow
2025-02-01,Marseille,8.7,Storm
2025-01-29,Marseille,15.9,Snow
2025-01-12,Lyon,32.5,Storm
2025-01-11,Paris,10.9,Fog
2025-01-25,Paris,33.5,Fog
2025-01-26,Paris,6.9,Snow
2025-01-25,Toulouse,13.4,Storm
2025-01-11,Toulouse,15.0,Storm
2025-01-10,Lyon,33.3,Rain
2025-01-04,Lyon,3.5,Snow
2025-01-26,Lyon,10.5,Rain
2025-01-20,Toulouse,4.7,Rain
2025-01-17,Paris,28.5,Fog
2025-01-17,Marseille,12.7,Clear
2025-01-25,Paris,-3.6,Fog
2025-01-05,Toulouse,-2.0,Storm
2025-01-19,Toulouse,26.5,Rain
2025-01-16,Toulouse,26.0,Rain
2025-01-29,Marseille,12.3,Fog
2025-01-07,Toulouse,11.8,Rain
2025-01-20,Lyon,8.4,Fog
2025-01-06,Lyon,33.4,Snow
2025-01-14,Lyon,26.1,Snow
2025-01-17,Marseille,9.9,Storm
2025-01-14,Toulouse,17.4,Rain
2025-01-09,Marseille,22.5,Snow
2025-01-25,Marseille,13.8,Fog
2025-01-08,Lyon,3.4,Storm
2025-01-31,Paris,-4.4,Storm
2025-02-01,Paris,10.4,Rain
2025-01-26,Toulouse,4.9,Clear
2025-01-26,Paris,4.9,Snow
2025-01-15,Toulouse,22.9,Clear
2025-01-28,Toulouse,5.5,Fog
2025-01-31,Paris,13.6,Fog
2025-01-10,Marseille,29.8,Fog
2025-01-13,Lyon,24.1,Clear
2025-01-05,Paris,8.0,Rain
2025-01-28,Bordeaux,4.9,Clear
2025-01-12,Lyon,30.9,Clear
2025-01-16,Toulouse,-4.7,Snow
2025-01-06,Bordeaux,30.8,Clear
2025-02-02,Lyon,15.7,Snow
2025-01-30,Marseille,26.1,Fog
2025-01-26,Marseille,26.6,Rain
2025-01-26,Paris,-4.3,Rain
2025-01-10,Paris,5.6,Snow
2025-01-25,Marseille,14.5,Fog
2025-01-23,Lyon,21.5,Storm
2025-01-15,Toulouse,16.3,Rain
2025-01-22,Paris,-1.2,Fog
2025-01-18,Toulouse,33.7,Rain
2025-01-19,Lyon,4.6,Rain
2025-01-04,Lyon,-0.2,Storm
2025-01-06,Bordeaux,22.1,Fog
2025-01-07,Bordeaux,4.2,Storm
2025-01-19,Bordeaux,14.2,Clear
2025-01-06,Marseille,4.1,Clear
2025-01-15,Toulouse,32.2,Storm
2025-01-27,Lyon,14.5,Clear
2025-01-25,Toulouse,3.5,Snow
2025-01-04,Toulouse,25.9,Rain
2025-01-20,Paris,7.3,Snow
2025-01-31,Bordeaux,17.1,Clear
2025-01-04,Marseille,13.0,Rain
2025-01-23,Paris,24.0,Rain
2025-01-04,Lyon,21.6,Rain
2025-01-29,Marseille,20.7,Fog
2025-01-11,Marseille,15.9,Storm
2025-01-28,Toulouse,3.8,Storm
2025-02-01,Lyon,21.5,Snow
2025-01-19,Lyon,34.7,Clear
2025-01-25,Bordeaux,18.4,Fog
2025-01-17,Toulouse,5.1,Clear
2025-01-13,Paris,13.7,Snow
2025-01-04,Toulouse,2.5,Storm
2025-01-10,Marseille,25.4,Clear
2025-01-23,Marseille,-4.0,Clear
2025-02-02,Paris,-1.8,Rain
2025-01-04,Paris,22.8,Fog
2025-01-28,Toulouse,32.5,Clear
2025-01-16,Paris,3.8,Clear
2025-01-13,Bordeaux,15.3,Rain
2025-01-26,Paris,4.5,Rain
2025-01-05,Toulouse,31.3,Clear
2025-01-06,Lyon,2.2,Fog
2025-01-10,Bordeaux,31.9,Clear
2025-01-23,Lyon,-0.1,Snow
2025-01-28,Marseille,13.6,Storm
2025-01-22,Marseille,3.5,Storm
2025-01-23,Marseille,8.1,Storm
2025-01-06,Lyon,17.5,Snow
2025-01-17,Toulouse,9.6,Clear
2025-01-09,Paris,5.8,Clear
2025-01-27,Marseille,20.5,Clear
2025-01-24,Lyon,34.5,Clear
2025-01-23,Paris,32.6,Snow
2025-01-10,Toulouse,1.0,Rain
2025-01-06,Paris,24.2,Storm
2025-01-11,Paris,33.7,Fog
2025-01-12,Marseille,21.1,Fog
2025-01-04,Paris,23.4,Fog
2025-01-17,Paris,20.4,Clear
2025-01-23,Marseille,16.0,Snow
2025-02-01,Marseille,12.9,Clear
2025-01-31,Toulouse,19.4,Snow
2025-01-23,Marseille,30.0,Storm
2025-01-13,Toulouse,34.3,Clear
2025-01-05,Paris,18.2,Clear
2025-01-05,Marseille,17.6,Rain
2025-01-30,Paris,23.0,Clear
2025-01-12,Paris,23.2,Clear
2025-02-01,Marseille,-0.8,Clear
2025-01-13,Paris,20.0,Snow
2025-02-02,Toulouse,25.9,Rain
2025-01-16,Marseille,4.9,Rain
2025-01-29,Toulouse,7.1,Fog
2025-01-28,Lyon,29.6,Rain
2025-01-18,Lyon,31.3,Snow
2025-01-07,Toulouse,32.1,Snow
2025-01-20,Paris,9.5,Rain
2025-01-16,Bordeaux,20.9,Storm
2025-01-31,Toulouse,-3.3,Storm
2025-01-07,Lyon,28.8,Rain
2025-01-18,Lyon,0.2,Clear
2025-01-28,Lyon,13.0,Rain
2025-01-29,Marseille,21.5,Rain
2025-01-10,Marseille,-2.1,Fog
2025-01-30,Paris,6.1,Rain
2025-02-02,Bordeaux,25.2,Snow
2025-01-28,Lyon,25.9,Clear
2025-01-31,Bordeaux,1.5,Fog
2025-01-28,Lyon,10.7,Rain
2025-01-04,Lyon,26.4,Fog
2025-01-06,Toulouse,12.8,Fog
2025-01-22,Marseille,11.1,Rain
2025-01-15,Lyon,21.2,Clear
2025-01-12,Lyon,2.8,Fog
2025-01-09,Lyon,32.5,Fog
2025-01-16,Marseille,14.0,Snow
2025-01-27,Toulouse,15.5,Storm
2025-01-29,Marseille,5.3,Fog
2025-01-31,Paris,5.1,Snow
2025-01-03,Bordeaux,28.0,Snow
2025-01-13,Toulouse,32.0,Fog
2025-02-02,Bordeaux,21.1,Clear
2025-01-22,Paris,17.4,Clear
2025-01-10,Bordeaux,16.1,Snow
2025-01-11,Marseille,7.5,Clear
2025-01-21,Paris,3.6,Clear
2025-01-04,Lyon,24.0,Snow
2025-01-10,Lyon,6.6,Rain
2025-01-19,Marseille,-0.9,Clear
2025-01-03,Toulouse,10.4,Snow
2025-01-15,Lyon,20.3,Snow
2025-01-10,Paris,8.0,Storm
2025-01-27,Marseille,5.3,Rain
2025-01-22,Bordeaux,17.6,Fog
2025-01-18,Toulouse,12.7,Storm
2025-01-28,Lyon,26.3,Storm
2025-02-01,Lyon,4.9,Rain
2025-01-20,Paris,34.9,Fog
2025-01-13,Bordeaux,16.0,Rain
2025-01-17,Bordeaux,-0.4,Storm
2025-01-18,Marseille,11.6,Rain
2025-01-13,Marseille,16.9,Rain
2025-02-01,Lyon,16.7,Snow
2025-01-14,Bordeaux,16.4,Storm
2025-01-05,Lyon,16.8,Snow
2025-01-06,Lyon,5.3,Storm
2025-01-19,Lyon,11.2,Clear
2025-01-14,Marseille,0.6,Storm
2025-01-08,Paris,34.2,Rain
2025-01-26,Toulouse,26.5,Snow
2025-01-04,Lyon,1.6,Clear
2025-01-15,Lyon,19.3,Storm
2025-02-02,Marseille,5.9,Rain
2025-02-02,Bordeaux,25.3,Snow
2025-01-27,Paris,20.5,Storm
2025-01-11,Toulouse,9.2,Storm
2025-02-01,Toulouse,2.3,Rain
2025-01-25,Toulouse,17.2,Storm
2025-01-22,Paris,19.4,Fog
2025-01-03,Lyon,8.6,Fog
2025-01-29,Bordeaux,24.7,Rain
2025-01-17,Lyon,-4.4,Snow
2025-01-03,Lyon,13.7,Clear
2025-01-04,Toulouse,20.2,Fog
2025-01-03,Lyon,13.9,Fog
2025-01-31,Bordeaux,23.5,Storm
2025-01-20,Marseille,1.2,Storm
2025-02-02,Paris,24.3,Rain
2025-01-05,Lyon,1.3,Fog
2025-01-20,Paris,7.9,Storm
2025-01-11,Paris,12.4,Fog
2025-01-19,Bordeaux,24.7,Rain
2025-01-06,Toulouse,-2.4,Fog
2025-02-02,Paris,17.9,Clear
2025-01-20,Marseille,16.9,Snow
2025-01-14,Paris,27.0,Rain
2025-01-23,Lyon,26.1,Snow
2025-01-14,Bordeaux,15.0,Rain
2025-01-04,Toulouse,30.2,Fog
2025-01-11,Paris,7.4,Clear
2025-01-28,Toulouse,0.8,Fog
2025-01-03,Bordeaux,23.8,Snow
2025-01-27,Marseille,-1.7,Fog
2025-01-31,Bordeaux,15.3,Storm
2025-01-09,Paris,10.6,Clear
2025-01-08,Bordeaux,17.9,Fog
2025-01-07,Lyon,22.4,Snow
2025-01-19,Lyon,7.1,Snow
2025-01-25,Toulouse,30.0,Fog
2025-01-14,Marseille,27.9,Rain
2025-01-23,Marseille,25.7,Fog
2025-01-06,Bordeaux,21.3,Fog
2025-01-29,Paris,6.8,Snow
2025-01-16,Marseille,20.2,Clear
2025-01-27,Lyon,-0.4,Storm
2025-01-06,Lyon,29.8,Clear
2025-01-29,Paris,24.2,Clear
2025-01-23,Marseille,4.6,Rain
2025-01-22,Lyon,13.1,Fog
2025-01-17,Bordeaux,33.9,Clear
2025-02-02,Paris,4.1,Clear
2025-01-19,Toulouse,18.8,Clear
2025-01-16,Bordeaux,7.2,Rain
2025-02-02,Marseille,30.5,Clear
2025-01-03,Toulouse,21.3,Fog
2025-01-23,Paris,0.0,Storm
2025-01-09,Toulouse,22.9,Fog
2025-01-04,Lyon,-4.7,Snow
2025-01-10,Paris,1.1,Clear
2025-01-08,Lyon,4.3,Snow
2025-01-30,Marseille,19.2,Fog
2025-02-02,Lyon,7.0,Fog
2025-01-06,Toulouse,3.1,Snow
2025-01-29,Marseille,13.2,Storm
2025-01-13,Paris,27.7,Snow
2025-01-29,Paris,22.3,Storm
2025-01-15,Bordeaux,10.5,Clear
2025-01-17,Marseille,5.3,Snow
2025-01-03,Marseille,17.3,Snow
2025-01-16,Lyon,-0.7,Snow
2025-01-07,Marseille,31.4,Snow
2025-01-06,Paris,10.8,Snow
2025-01-17,Bordeaux,19.8,Storm
2025-02-02,Marseille,16.9,Snow
2025-01-16,Paris,12.5,Snow
2025-01-29,Paris,-4.3,Snow
2025-01-03,Toulouse,0.0,Snow
2025-01-24,Paris,20.0,Rain
2025-01-18,Bordeaux,12.2,Snow
2025-01-14,Toulouse,24.2,Fog
2025-01-18,Marseille,2.5,Rain
2025-02-01,Toulouse,33.0,Snow
2025-01-13,Marseille,5.0,Clear
2025-01-10,Marseille,15.0,Snow
2025-01-25,Bordeaux,2.5,Clear
2025-01-10,Marseille,6.4,Snow
2025-01-25,Bordeaux,12.4,Rain
2025-01-13,Bordeaux,13.9,Clear
2025-01-10,Bordeaux,33.2,Storm
2025-01-21,Bordeaux,30.5,Rain
2025-01-10,Bordeaux,23.9,Snow
2025-01-07,Lyon,-2.3,Fog
2025-01-15,Lyon,16.4,Storm
2025-01-06,Marseille,19.7,Storm
2025-01-27,Bordeaux,20.4,Snow
2025-01-27,Toulouse,24.1,Clear
2025-02-01,Toulouse,5.9,Fog
2025-01-14,Marseille,16.4,Snow
2025-01-29,Bordeaux,30.0,Clear
2025-01-12,Toulouse,33.6,Rain
2025-01-10,Toulouse,15.0,Snow
2025-01-16,Lyon,35.0,Rain
2025-01-18,Toulouse,33.9,Snow
2025-01-15,Marseille,21.0,Clear
2025-01-31,Marseille,-4.3,Fog
2025-01-23,Toulouse,31.4,Fog
2025-01-31,Toulouse,-1.8,Snow
2025-01-28,Paris,12.3,Storm
2025-01-18,Paris,7.2,Clear
2025-01-06,Paris,29.9,Clear
2025-01-06,Marseille,7.5,Snow
2025-01-17,Lyon,31.3,Snow
2025-01-23,Marseille,24.6,Fog
2025-02-01,Lyon,26.3,Rain
2025-01-08,Paris,7.0,Storm
2025-01-04,Marseille,14.8,Clear
2025-01-20,Paris,7.0,Clear
2025-01-19,Bordeaux,22.8,Snow
2025-01-03,Bordeaux,-0.2,Storm
2025-01-24,Bordeaux,2.3,Fog
2025-02-02,Marseille,5.5,Rain
2025-01-13,Marseille,28.3,Fog
2025-02-02,Bordeaux,-0.5,Clear
2025-01-21,Marseille,28.3,Snow
2025-01-13,Lyon,4.4,Storm
2025-02-02,Lyon,-3.9,Clear
2025-01-15,Marseille,32.7,Snow
2025-01-24,Paris,25.8,Snow
2025-01-05,Bordeaux,3.5,Clear
2025-01-13,Lyon,4.5,Clear
2025-01-25,Paris,-0.4,Snow
2025-01-27,Lyon,14.7,Storm
2025-01-03,Lyon,8.6,Rain
2025-01-25,Lyon,5.5,Rain
2025-01-13,Toulouse,20.1,Clear
2025-01-17,Bordeaux,-1.4,Rain
2025-02-02,Bordeaux,22.9,Storm
2025-01-25,Bordeaux,1.2,Fog
2025-01-26,Paris,11.7,Fog
2025-02-02,Bordeaux,-3.7,Storm
2025-01-25,Bordeaux,32.5,Storm
2025-01-14,Bordeaux,-4.5,Clear
2025-01-31,Marseille,35.0,Rain
2025-01-05,Marseille,0.1,Rain
2025-01-27,Toulouse,19.4,Storm
2025-01-29,Toulouse,5.8,Storm
2025-01-05,Bordeaux,0.7,Clear
2025-01-05,Toulouse,33.9,Rain
2025-01-17,Marseille,1.3,Rain
2025-01-13,Paris,32.2,Snow
2025-01-27,Lyon,32.8,Storm
2025-01-13,Marseille,24.4,Fog
2025-01-29,Toulouse,-3.9,Rain
2025-01-04,Toulouse,29.9,Fog
2025-01-24,Lyon,17.5,Snow
2025-01-03,Toulouse,2.5,Snow
2025-01-12,Lyon,16.6,Clear
2025-01-28,Lyon,6.5,Clear
2025-02-02,Lyon,5.1,Storm
2025-01-26,Lyon,28.5,Snow
2025-01-17,Toulouse,25.2,Snow
2025-01-27,Bordeaux,12.4,Fog
2025-01-23,Toulouse,16.4,Fog
2025-01-19,Paris,12.4,Storm
2025-01-31,Bordeaux,23.1,Fog
2025-01-31,Paris,7.2,Snow
2025-01-07,Paris,11.5,Clear
2025-01-28,Lyon,-4.3,Snow
2025-01-16,Bordeaux,4.4,Fog
2025-01-19,Lyon,28.6,Storm
2025-01-27,Bordeaux,21.2,Fog
2025-01-24,Bordeaux,21.9,Rain
2025-01-18,Toulouse,13.0,Storm
2025-01-23,Lyon,17.6,Storm
2025-01-06,Toulouse,-4.6,Fog
2025-01-30,Bordeaux,13.3,Snow
2025-01-22,Toulouse,23.9,Snow
2025-01-21,Lyon,26.7,Storm
2025-01-31,Toulouse,33.7,Clear
2025-01-25,Toulouse,21.6,Fog
2025-01-30,Marseille,21.6,Rain
2025-01-15,Bordeaux,9.6,Rain
2025-01-12,Bordeaux,33.5,Storm
2025-01-09,Toulouse,9.3,Snow
2025-01-13,Toulouse,28.2,Snow
2025-01-14,Paris,12.4,Clear
2025-01-21,Marseille,9.7,Snow
2025-01-09,Bordeaux,9.6,Rain
2025-01-04,Paris,-1.6,Snow
2025-01-20,Lyon,20.8,Fog
2025-01-21,Bordeaux,6.1,Rain
2025-01-11,Bordeaux,-0.5,Rain
2025-01-18,Toulouse,-1.6,Rain
2025-02-01,Toulouse,-1.7,Snow
2025-01-27,Toulouse,32.0,Snow
2025-01-29,Lyon,30.6,Storm
2025-01-24,Paris,24.8,Fog
2025-01-28,Paris,24.4,Rain
2025-01-11,Lyon,28.7,Rain
2025-01-26,Toulouse,11.2,Clear
2025-01-04,Toulouse,-0.0,Snow
2025-01-26,Marseille,29.5,Clear
2025-01-21,Paris,32.4,Rain
2025-01-04,Paris,3.0,Storm
2025-01-12,Marseille,6.0,Fog
2025-01-08,Paris,26.5,Rain
2025-01-06,Toulouse,34.7,Storm
2025-01-28,Toulouse,26.0,Fog
2025-01-29,Bordeaux,16.4,Rain
2025-01-22,Bordeaux,28.3,Storm
2025-01-21,Paris,15.6,Fog
2025-01-05,Lyon,14.5,Storm
2025-01-11,Paris,11.8,Storm
2025-02-02,Lyon,16.5,Clear
2025-02-01,Bordeaux,-0.9,Clear
2025-01-21,Marseille,18.0,Snow
2025-01-05,Bordeaux,29.5,Rain
2025-01-14,Toulouse,29.1,Storm
2025-01-28,Bordeaux,-2.8,Fog
2025-01-21,Bordeaux,16.2,Snow
2025-01-14,Toulouse,29.7,Snow
2025-01-28,Bordeaux,24.9,Rain
2025-01-10,Bordeaux,9.3,Clear
2025-01-15,Paris,7.2,Storm
2025-01-24,Toulouse,7.6,Storm
2025-01-08,Lyon,-4.8,Rain
2025-01-20,Toulouse,19.0,Snow
2025-01-26,Lyon,30.2,Fog
2025-01-11,Bordeaux,15.5,Snow
2025-01-05,Lyon,-4.5,Storm
2025-01-12,Lyon,25.6,Storm
2025-01-26,Toulouse,17.3,Clear
2025-01-27,Marseille,34.7,Storm
2025-01-19,Paris,-2.9,Clear
2025-01-05,Toulouse,13.7,Snow
2025-01-08,Paris,12.9,Fog
2025-01-13,Lyon,6.6,Storm
2025-01-10,Toulouse,21.2,Clear
2025-01-13,Lyon,26.5,Rain
2025-01-04,Lyon,32.2,Snow
2025-01-04,Paris,14.9,Clear
2025-02-01,Marseille,22.7,Clear
2025-01-04,Paris,26.4,Fog
2025-01-24,Bordeaux,19.8,Clear
2025-01-04,Paris,2.5,Snow
2025-01-04,Lyon,-0.6,Clear
2025-02-02,Marseille,24.3,Rain
2025-01-27,Lyon,10.1,Snow
2025-01-08,Bordeaux,8.0,Snow
2025-01-28,Bordeaux,-4.3,Clear
2025-01-15,Lyon,-0.4,Rain
2025-01-26,Marseille,4.6,Rain
2025-01-07,Marseille,13.3,Rain
2025-01-07,Toulouse,-3.9,Storm
2025-01-08,Bordeaux,26.3,Fog
2025-01-06,Bordeaux,-4.7,Clear
2025-01-10,Marseille,33.2,Fog
2025-01-28,Marseille,1.3,Fog
2025-01-22,Toulouse,10.4,Fog
2025-01-05,Paris,23.4,Clear
2025-01-27,Lyon,25.9,Snow
2025-01-05,Marseille,8.2,Snow
2025-01-26,Marseille,32.1,Fog
2025-02-01,Paris,19.2,Rain
2025-01-25,Marseille,15.4,Clear
2025-01-09,Marseille,-2.6,Clear
2025-01-17,Toulouse,13.8,Rain
2025-01-15,Marseille,-3.3,Fog
2025-01-24,Lyon,13.6,Storm
2025-01-28,Paris,9.7,Fog
2025-01-22,Bordeaux,-3.9,Storm
2025-01-05,Paris,6.7,Snow
2025-01-29,Bordeaux,21.2,Storm
2025-01-06,Bordeaux,4.4,Clear
2025-01-23,Paris,14.1,Rain
2025-01-14,Toulouse,23.6,Clear
2025-01-20,Toulouse,6.9,Snow
2025-01-06,Toulouse,26.7,Storm
2025-01-31,Toulouse,33.1,Fog
2025-01-17,Lyon,18.0,Storm
2025-01-22,Bordeaux,31.9,Clear
2025-01-19,Bordeaux,9.8,Rain
2025-01-10,Bordeaux,16.2,Storm
2025-01-11,Bordeaux,32.6,Clear
2025-01-03,Toulouse,24.8,Rain
2025-01-04,Marseille,-2.1,Fog
2025-01-19,Marseille,13.2,Storm
2025-01-05,Marseille,7.3,Storm
2025-01-08,Bordeaux,32.5,Snow
2025-01-24,Lyon,16.3,Rain
2025-01-16,Paris,9.7,Rain
2025-01-06,Toulouse,34.4,Snow
2025-01-07,Marseille,16.5,Rain
2025-01-26,Lyon,16.2,Rain
2025-01-05,Paris,13.8,Snow
2025-02-02,Marseille,14.3,Storm
2025-01-12,Marseille,12.0,Fog
2025-01-27,Bordeaux,2.1,Fog
2025-01-06,Marseille,-4.2,Clear
2025-01-26,Marseille,18.8,Clear
2025-01-29,Toulouse,29.4,Clear
2025-01-15,Paris,-2.0,Storm
2025-01-26,Bordeaux,10.3,Clear
2025-01-11,Toulouse,27.7,Fog
2025-01-14,Paris,20.9,Snow
2025-01-16,Marseille,2.8,Storm
2025-01-14,Marseille,12.6,Clear
2025-01-31,Lyon,17.2,Storm
2025-01-24,Bordeaux,15.7,Clear
2025-01-25,Toulouse,5.4,Snow
2025-01-27,Marseille,20.2,Rain
2025-02-01,Bordeaux,21.5,Clear
2025-01-09,Lyon,6.7,Snow
2025-01-27,Marseille,14.9,Rain
2025-01-26,Toulouse,31.2,Rain
2025-02-02,Bordeaux,19.5,Storm
2025-01-08,Toulouse,6.5,Snow
2025-01-31,Bordeaux,21.2,Fog
2025-01-03,Bordeaux,17.9,Clear
2025-01-14,Lyon,19.5,Clear
2025-01-07,Lyon,14.9,Rain
2025-01-12,Paris,17.6,Rain
2025-01-04,Marseille,26.9,Rain
2025-01-08,Bordeaux,22.5,Storm
2025-01-28,Bordeaux,18.9,Rain
2025-01-16,Bordeaux,18.8,Rain
2025-01-09,Bordeaux,35.0,Storm
2025-01-29,Lyon,27.2,Fog
2025-01-28,Bordeaux,-1.4,Storm
2025-01-23,Lyon,26.1,Storm
2025-01-21,Toulouse,-0.3,Clear
2025-01-20,Lyon,23.3,Clear
2025-01-19,Toulouse,22.7,Rain
2025-01-15,Paris,11.1,Clear
2025-01-28,Marseille,8.1,Fog
2025-01-20,Toulouse,10.4,Clear
2025-01-18,Bordeaux,25.7,Fog
2025-01-14,Marseille,23.7,Clear
2025-01-17,Bordeaux,23.6,Fog
2025-01-20,Lyon,13.0,Fog
2025-01-09,Marseille,25.7,Fog
2025-01-29,Marseille,25.0,Rain
2025-01-15,Paris,34.2,Clear
2025-01-27,Bordeaux,5.1,Rain
2025-01-04,Lyon,34.6,Storm
2025-02-02,Bordeaux,2.7,Snow
2025-01-20,Bordeaux,-1.1,Rain
2025-01-20,Lyon,18.1,Snow
2025-01-12,Marseille,25.1,Snow
2025-01-21,Paris,20.5,Snow
2025-01-18,Lyon,30.5,Snow
2025-01-16,Toulouse,31.1,Storm
2025-01-21,Bordeaux,-4.5,Rain
2025-01-31,Paris,14.9,Clear
2025-01-30,Paris,14.5,Fog
2025-01-30,Lyon,0.7,Fog
2025-01-09,Bordeaux,-2.8,Clear
2025-01-20,Marseille,-3.4,Snow
2025-01-12,Paris,34.1,Rain
2025-01-28,Marseille,34.2,Rain
2025-01-18,Lyon,-1.4,Rain
2025-01-07,Marseille,16.0,Clear
2025-01-20,Marseille,6.0,Storm
2025-01-30,Bordeaux,15.3,Clear
2025-01-23,Bordeaux,12.4,Rain
2025-01-21,Toulouse,15.8,Storm
2025-01-11,Marseille,9.4,Snow
2025-01-21,Bordeaux,24.4,Clear
2025-01-19,Marseille,18.5,Snow
2025-01-17,Paris,4.5,Storm
2025-01-30,Paris,2.2,Fog
2025-01-25,Bordeaux,20.3,Rain
2025-01-22,Lyon,18.5,Rain
2025-01-17,Bordeaux,14.8,Snow
2025-01-21,Paris,0.1,Fog
2025-01-21,Marseille,10.4,Storm
2025-01-30,Marseille,27.2,Clear
2025-01-20,Bordeaux,31.6,Clear
2025-01-21,Lyon,20.8,Fog
2025-01-21,Marseille,13.5,Storm
2025-01-28,Paris,30.5,Storm
2025-01-17,Lyon,6.9,Fog
2025-01-23,Lyon,21.0,Snow
2025-01-09,Paris,14.9,Rain
2025-01-22,Bordeaux,18.6,Storm
2025-01-18,Marseille,21.0,Snow
2025-01-15,Lyon,20.3,Snow
2025-01-20,Toulouse,5.4,Fog
2025-01-15,Marseille,4.8,Storm
2025-01-18,Marseille,24.2,Clear
2025-01-08,Paris,28.6,Snow
2025-01-09,Bordeaux,2.4,Rain
2025-01-11,Bordeaux,8.3,Fog
2025-01-19,Bordeaux,-1.5,Rain
2025-01-29,Lyon,-0.7,Clear
2025-01-04,Marseille,8.2,Snow
2025-01-30,Paris,10.5,Rain
2025-01-04,Toulouse,10.3,Fog
2025-01-29,Bordeaux,17.0,Fog
